"LR - Additive","LR - Dominant","LR - Full","LR - D-Additive","LR - D-Dominant","LR - D-Full","DF - Additive","DF - Dominant","DF - Full","DF - D-Additive","DF - D-Dominant","DF - D-Full","P-Val - Additive","P-Val - Dominant","P-Val - Full","P-Val - Main","P-Val - Add-D","P-Val - Dom-D","P-Val - Full-D","P-Val - Diet"
14.2966341216147,36.0212673521254,75.0965642490306,78.7258678846078,93.716678826413,122.278102004969,8,35,62,70,97,123,3.42754059078193,1.62797064954932,6.14403211374212,8.55355285126581,0.29327763371935,0.501716692418226,3.39415432040709,2.40320516594581
14.296690714372,36.0541409624738,75.127840549539,78.7574375530389,93.7494776379602,122.305574250006,8,35,62,70,97,123,3.427560391767,1.63467040269487,6.14355275482953,8.56182326554281,0.293330553995513,0.50186923434574,3.39276336299795,2.40253909872712
14.2966983161343,36.0313309929717,75.1074569462879,78.7370603140838,93.7376144187455,122.285521561868,8,35,62,70,97,123,3.42756305151469,1.63001103596222,6.14428092009946,8.556432971929,0.293331702084625,0.502926476048301,3.39062510958723,2.40259703711031
14.2967921057847,36.0478656062413,75.117878137979,78.747789443236,93.7512608356844,122.296468303484,8,35,62,70,97,123,3.42759586719527,1.63336778390317,6.14244628706347,8.55918866565254,0.293387254667583,0.503288982141667,3.38992031240974,2.40268905431534
14.2968083597075,36.0537419746204,75.1255455981998,78.7553018622417,93.7557498425711,122.294369796153,8,35,62,70,97,123,3.42760155421928,1.63456485284497,6.14298377964244,8.56121633716114,0.293359284380358,0.502913291275625,3.38820069899128,2.40097938050617
14.2968809781769,36.0492088326627,75.1066352571339,78.7366943979594,93.7440139477986,122.271750060058,8,35,62,70,97,123,3.42762696244026,1.63362398926761,6.13866959175657,8.55621570135613,0.293413925993512,0.503767352363704,3.38536010054082,2.40033012176551
14.2969361332829,36.0682536851829,75.1282760052866,78.7583789012585,93.768368123439,122.290971761884,8,35,62,70,97,123,3.4276462604855,1.63750445375546,6.13944849596222,8.56193842852359,0.293421820134425,0.504099352325079,3.38402079545038,2.3999067508439
14.2970131388249,36.0546140353587,75.1406199634969,78.7724458079901,93.7881553105668,122.305171343576,8,35,62,70,97,123,3.4276732037381,1.63470118112369,6.14724615161754,8.56520315097273,0.293732734502283,0.504811081014342,3.38256289332763,2.40023151135583
14.2970496470308,36.0661448241055,75.1440894242931,78.7763711654583,93.7855027297904,122.30383307897,8,35,62,70,97,123,3.42768597750283,1.63705014983426,6.14482671823324,8.5661208118222,0.293815024918165,0.503992682634046,3.3829058051795,2.39939012636134
14.2971513056766,36.0875322279213,75.1246131526784,78.756487630764,93.7666449919085,122.278665066303,8,35,62,70,97,123,3.42772154662991,1.64140330039794,6.13256564513612,8.56096974365539,0.293741512547628,0.504120265592202,3.38125951064655,2.39839418144035
14.2971793910532,36.0950139007805,75.1306285772428,78.7627079345573,93.7753451099168,122.278791399473,8,35,62,70,97,123,3.42773137337237,1.64292861609728,6.13212580173023,8.56256060959413,0.293778493040894,0.50442875565364,3.379023045347,2.39736387396512
14.2972555469388,36.0904220793559,75.1306745275887,78.7630032430529,93.7750164778876,122.27845194503,8,35,62,70,97,123,3.42775801944125,1.64197329318289,6.13351705908311,8.56257276213167,0.293823504404074,0.504351128576005,3.37902022258982,2.3972964527084
14.2973167752192,36.1002446188688,75.1509798037375,78.7844121304071,93.8016730831633,122.298304380217,8,35,62,70,97,123,3.42777944253544,1.64397121779915,6.13666197244917,8.56794337233422,0.294022748592075,0.505004199129515,3.37724565475213,2.39721723536874
14.297403036753,36.1072770159185,75.1359530959082,78.7692631326387,93.7874309986675,122.282315949313,8,35,62,70,97,123,3.42780962452098,1.64539346932242,6.13004446559167,8.56396882152893,0.29400066794761,0.505117104467483,3.37679023929604,2.39704900057014
14.2974535983372,36.1181374036855,75.139204264585,78.7728014532317,93.7937927703089,122.281593198821,8,35,62,70,97,123,3.42782731549577,1.64760770622532,6.12776214786398,8.56482871087828,0.294052517066158,0.505468685440976,3.37494290060379,2.39635388937906
14.2974876754685,36.127826716689,75.1627607305244,78.7971323385727,93.816906498387,122.298727543942,8,35,62,70,97,123,3.42783923873897,1.64958634511405,6.13192161976944,8.57105976222447,0.294192366762405,0.50531710844662,3.37338395466378,2.39523070935623
14.2976149527263,36.115885394956,75.168431164501,78.8028767815979,93.8298662740126,122.299199411589,8,35,62,70,97,123,3.42788377181842,1.64711327096993,6.13720520031365,8.57255986129283,0.294205733166475,0.506215980413945,3.37012875456422,2.39432167032516
14.2976830395439,36.128501413692,75.139037188943,78.773893488129,93.7961219418969,122.257197569428,8,35,62,70,97,123,3.42790759477229,1.64968459657659,6.12460375594262,8.56478452110795,0.294279908741549,0.505622773033963,3.36797676749838,2.39211757572036
14.2977916581237,36.1565941619474,74.2162450792088,77.8175020468557,92.3989753549075,120.97264178865,8,35,61,69,96,122,3.42794559947047,1.65542429051262,6.08625561784901,8.52118899086654,0.288235720622346,0.452173178684937,3.397352076051,2.32921367743594
14.2978771410148,36.1518189621951,74.1642938224133,77.7660487162952,92.3520023926438,120.910360912101,8,35,61,69,96,122,3.42797550923694,1.65442682592245,6.07200631989946,8.507410559921,0.288324931260273,0.452701778438103,3.39335400864917,2.32742722169303
14.2979777886921,36.1539651520139,74.1285936237154,77.7299138820164,92.3131373839295,120.853727204806,8,35,61,69,96,122,3.42801072508917,1.65484656701628,6.06058034147762,8.49794566104273,0.288247059447176,0.452379632560858,3.3887148902222,2.32380853084828
14.2980572918392,36.1518477729334,74.0456434667039,77.6456969573175,92.2280338283438,120.746722694835,8,35,61,69,96,122,3.42803854267086,1.65439577275998,6.03619255705872,8.47596464384071,0.288020145465999,0.452275039253643,3.38299934587686,2.31965308913693
14.2981843718598,36.1729628763641,73.9741637368165,77.5731557951543,92.152294675594,120.649043751029,8,35,61,69,96,122,3.42808300713084,1.6587042553593,6.00828289142802,8.45703539739863,0.287830067249734,0.451897880708149,3.37727636983475,2.31513045056376
14.298262698022,36.1608621965175,73.8921738961993,77.48876029789,92.0736847846543,120.535488452041,8,35,61,69,96,122,3.42811041298129,1.65620362468112,5.98723613797129,8.43533681745674,0.287399452832592,0.45258032631211,3.36816648627271,2.3096860837589
14.2983790995294,36.1705806615153,73.826991098217,77.4193865520001,92.0089747557149,120.425472981841,8,35,61,69,96,122,3.42815114122615,1.65817503696318,5.96469826579327,8.41809687152311,0.286649878907297,0.453130808803072,3.35636611417073,2.30196209410532
14.2984709662749,36.1823937686211,73.7431851150609,77.3287862700919,91.9229311981308,120.294079218022,8,35,61,69,96,122,3.42818328494506,1.66058267829943,5.93595392364213,8.39594524926945,0.2854363277451,0.453668981486569,3.34456571255282,2.29377461279928
14.2985767319776,36.1882024821987,73.6264681170913,77.2038714633394,91.7989142728491,120.112654082328,8,35,61,69,96,122,3.4282202918968,1.66175456392783,5.89916647857928,8.36512068787264,0.283974807028013,0.453775063114532,3.32964448388789,2.28266006396427
14.2986724255717,36.2068772119604,73.5101674797409,77.076319136832,91.6835922227775,119.917840466539,8,35,61,69,96,122,3.42825377471446,1.66557437840629,5.85870047055046,8.33443640120576,0.281973682571325,0.455221247232864,3.30901446796829,2.26920301382365
14.2987508095209,36.2053795225479,73.4022255525961,76.9521337355096,91.5869518690943,119.725665013888,8,35,61,69,96,122,3.42828120099143,1.66525021895075,5.82683233063483,8.30598459905593,0.279094691038576,0.458486655323872,3.28426862280643,2.25480052058108
14.2988355341585,36.1886088939861,73.2865945085045,76.8172147778542,91.483274988452,119.508359285903,8,35,61,69,96,122,3.42831084589108,1.66178489981415,5.79726976852861,8.27553515511799,0.275691403796892,0.46220425040158,3.2549045136557,2.23746436750256
14.2988127496788,36.2005837199145,73.2582651894082,76.7746264112486,91.4664518212327,119.424552489019,8,35,61,69,96,122,3.4283028736653,1.66425124293334,5.78522721665365,8.26807971579693,0.273186172820862,0.465281242161191,3.23762956303884,2.22802754263967
14.2984612377955,36.2090883471621,73.2367035937944,76.7521273740152,91.4427501951502,119.399592792987,8,35,61,69,96,121,3.42817988099616,1.66607263454512,5.77624735445885,8.26240655602174,0.27302179042,0.465137400636839,3.4283189104199,2.33351730926901
14.2981350067131,36.2238518837172,73.2324348118957,76.7474446895354,91.444971857704,119.40005069685,8,35,61,69,96,121,3.42806573458161,1.66917770159363,5.77056461084435,8.26128350390089,0.272949224319392,0.465963526074242,3.42785179795659,2.3343406090233
14.2978102684207,36.2408399834886,73.2685319356179,76.7815716475377,91.4806738131821,119.432870364573,8,35,61,69,96,121,3.42795211105827,1.672742761123,5.7762702600399,8.27078141053667,0.27260391742466,0.466152079973201,3.42708849269035,2.33376972573714
14.2974562838239,36.2425184793944,73.254127809417,76.7681586049602,91.475168752681,119.428598663919,8,35,61,69,96,121,3.42782825512013,1.6731614676989,5.77146816118915,8.26699103136079,0.272777600734545,0.467099365426862,3.42741511296802,2.33553481796908
14.2970862895863,36.2452749993539,73.2401834597275,76.7527926008668,91.4604455397078,119.413990626536,8,35,61,69,96,121,3.42769879828209,1.67380562667205,5.76648241532233,8.26332208672225,0.272528475479416,0.467176405893804,3.42744561438281,2.3354191860175
14.2967446328209,36.2674566929663,73.2856396112227,76.7973981265958,91.5167542735526,119.469278440815,8,35,61,69,96,121,3.42757925706647,1.67844875117659,5.77343085529029,8.27528382487538,0.272379458684851,0.468580160682061,3.42717525160378,2.33713235121087
14.2963716025798,36.2722525424199,73.2337855658165,76.7407113652765,91.4679772696738,119.408720778295,8,35,61,69,96,121,3.42744873940566,1.67951494846702,5.7565216943827,8.26163886242657,0.271533459722603,0.469530075270016,3.42405588766822,2.33561572274504
14.2960244334143,36.2969717740329,73.2343279917966,76.7137472801581,91.4877837248581,119.150706785958,8,35,60,68,95,120,3.42732727082272,1.68468887936303,5.99698735639306,8.46209253718705,0.266738402930897,0.475166194538744,3.3507197958226,2.29073803263702
14.2956715465756,36.289819823363,73.2387406062257,76.7188990353969,91.4937041353234,119.147156058867,8,35,60,68,95,120,3.42720380239233,1.68328493056335,6.00050192334286,8.46326609316501,0.266866803935658,0.475259096773175,3.34822743572844,2.28936127086283
14.295310736525,36.301503917738,73.2219888533257,76.7018327201817,91.481558560569,119.127106876403,8,35,60,68,95,120,3.42707756247739,1.68577238587277,5.99186084110992,8.45881111395024,0.266812156209139,0.475854044245876,3.34614796872304,2.28879128210998
14.294934641625,36.3210259183944,73.2665899663379,76.7477133380802,91.525808470796,119.167653157688,8,35,60,68,95,120,3.42694597546296,1.68988451021253,5.9994817375297,8.47067376276163,0.267034467879776,0.47565684145159,3.34517365387306,2.28809044657521
14.2945626940912,36.3154407396383,73.2415789179575,76.7235509322209,91.5170648791107,119.139862253264,8,35,60,68,95,120,3.42681584027093,1.68880680308257,5.99357853125239,8.46402097866772,0.267181959094563,0.477523047879635,3.34016411151854,2.28761002618017
14.2942494744817,36.3375513436706,73.312494593804,76.7947262896502,91.5809226959454,119.203225665827,8,35,60,68,95,120,3.42670625310044,1.6934441137718,6.00841200980845,8.48288772541456,0.267227097428871,0.476636928777334,3.34003410828926,2.28630502924445
14.2938738058324,36.3564228878554,73.252780269354,76.7350998559387,91.5298670685005,119.139123909925,8,35,60,68,95,120,3.42657481738094,1.69742810019253,5.98453109698761,8.46700029691791,0.267242375455065,0.47767489298953,3.33660414488813,2.28554703563905
14.2934985198272,36.3597240905197,73.265275732867,76.7485948431228,91.5464567371442,119.144498402354,8,35,60,68,95,120,3.42644351630119,1.69818947640112,5.98732400337666,8.4703241501855,0.26741614714306,0.478049944210173,3.33365633807711,2.28431699345602
14.2931476810782,36.3593328190704,73.2564506643076,76.7402210138782,91.5432144197856,119.134455724055,8,35,60,68,95,120,3.42632076925784,1.69818110239912,5.98476208942005,8.46797660359947,0.267494612018686,0.478672160154194,3.33186927669872,2.2841066955433
14.292787531278,36.391280904191,73.3255526790018,76.8093391061091,91.6100246185425,119.196241147785,8,35,60,68,95,120,3.4261947652749,1.70487712722662,5.99605004465208,8.48636297840362,0.267497407872191,0.478392270119817,3.33054899067164,2.28284318052289
14.2924067350974,36.3921609928644,73.2892566626677,76.7735043198372,91.5852718000736,119.156048196451,8,35,60,68,95,120,3.42606153860069,1.70513864097361,5.9847553535586,8.47670416431921,0.267577619922087,0.479736966392014,3.32649292221276,2.28217032437972
14.291929182861,36.4062087774377,73.2962091985077,76.7812441065878,91.5938321784957,119.15906140493,8,35,60,68,95,120,3.42589446162743,1.70815229447738,5.98260023337233,8.47855409275675,0.267714552273552,0.479836611003593,3.32503603479018,2.28149022809742
14.2914944755965,36.4035492270133,73.3131684111576,76.7988038207259,91.6155896509898,119.172603549462,8,35,60,68,95,120,3.42574237551982,1.70769057120668,5.9885596762753,8.48306704457517,0.267819020867098,0.480346503593012,3.322878717706,2.28090036078836
