"LR - Additive","LR - Dominant","LR - Full","LR - D-Additive","LR - D-Dominant","LR - D-Full","DF - Additive","DF - Dominant","DF - Full","DF - D-Additive","DF - D-Dominant","DF - D-Full","P-Val - Additive","P-Val - Dominant","P-Val - Full","P-Val - Main","P-Val - Add-D","P-Val - Dom-D","P-Val - Full-D","P-Val - Diet"
3.88315722198407,16.4232335459735,50.1646657871892,60.3209433991864,71.9506444919752,94.9940529214293,8,31,55,63,85,108,0.340441368482409,0.460715700051428,5.28190117453557,3.7361012553727,2.0354543364667,0.412055607323522,2.53496645769159,2.90899568432221
3.88319651122351,16.4214984248244,50.1525702945014,60.3093764115029,71.9391917546186,94.9815286621001,8,31,55,63,85,108,0.340448875562246,0.460487643395915,5.2788111843281,3.73352211221503,2.0356231971076,0.412069827614581,2.53469956630379,2.90891083465178
3.88321076544191,16.4212312247614,50.1491827054608,60.3077494646718,71.936268003986,94.9788856891989,8,31,55,63,85,108,0.34045159916204,0.46045147435291,5.27788060583506,3.7327998786362,2.03618575326066,0.411908433498248,2.53476950074784,2.9090581891152
3.88322796915924,16.4216936414867,50.1544095515138,60.3143175054007,71.9408464877253,94.9822965277023,8,31,55,63,85,108,0.340454886343156,0.460508688278246,5.27930149348398,3.733914261385,2.03661430918935,0.411660882170888,2.53447867439609,2.90869881830225
3.88325508622868,16.4223650585548,50.156504033317,60.316915955677,71.9426364196151,94.9832925738255,8,31,55,63,85,108,0.340460067731384,0.460591492708879,5.27972590847845,3.73436084415997,2.036775348349,0.411560302610383,2.53428094628251,2.90848145597071
3.8832825720023,16.423529388495,50.1662989131581,60.3279633068825,71.950754068334,94.9909813312262,8,31,55,63,85,108,0.340465319600153,0.460737615494975,5.28230005040859,3.73644953584249,2.03717557662759,0.411195947934889,2.53417412693779,2.90806470538075
3.88331517579288,16.4233598077843,50.1643330769819,60.3271090417288,71.9490496554405,94.9885468485118,8,31,55,63,85,108,0.340471549438368,0.460711626354214,5.28176427703656,3.73603030293479,2.03753079311384,0.411090247967196,2.53399229938171,2.90797197451272
3.88334849263707,16.4221897954967,50.1553226225194,60.3211860655722,71.9428032103511,94.9816103429544,8,31,55,63,85,108,0.340477915569397,0.460556962863576,5.27942583405666,3.73410894301521,2.03851749986518,0.411050034118572,2.53382043991966,2.90838235386692
3.88336397404908,16.421312954978,50.1483095169586,60.3155237568962,71.935739626173,94.9745196511256,8,31,55,63,85,108,0.340480873748985,0.460442289045305,5.27759583248553,3.73261372261296,2.03894922180869,0.410875848762751,2.53381368883381,2.90836700123167
3.8833963590988,16.6314972855138,50.2214474056788,60.4562229505352,72.0020648314517,95.0355408297932,8,32,56,64,86,109,0.340487061897727,0.421118041792078,5.23676243176044,3.607195126723,2.06056515691364,0.401682291495022,2.53249283843839,2.90596972593606
3.88342526520625,16.6324963422079,50.2237578481279,60.4603513080687,72.0052121665787,95.0377862419474,8,32,56,64,86,109,0.340492585324705,0.421235014869535,5.23715282126544,3.60767909110009,2.06114741068314,0.401561701478429,2.53226825485268,2.90595686169738
3.88345617407894,16.6297513562671,50.2227408988202,60.4615976662481,72.0050836323714,95.0366252047007,8,32,56,64,86,109,0.340498491480924,0.420900361898286,5.23766725466015,3.60746606974537,2.06187236287987,0.401392725565009,2.5320111634076,2.90592835841454
3.88347827304219,16.6294293584512,50.2200646894891,60.4620426411065,72.0036231074947,95.034381281346,8,32,56,64,86,109,0.340502714238112,0.420858887786971,5.23696641296826,3.60690550221514,2.06287218084968,0.401158594700183,2.53181610373755,2.90601387294862
3.88351085984759,16.6273165055663,50.2212870261726,60.4668303129825,72.0057921949538,95.0355029941569,8,32,56,64,86,109,0.340508941089782,0.420600342391888,5.23795929517624,3.60716153313264,2.06401439161469,0.400836954987905,2.53155532318634,2.90599396751789
3.88355340642332,16.6276083580596,50.2256789632023,60.474152937728,72.0108507339995,95.0391933041778,8,32,56,64,86,109,0.340517071169664,0.420630382064709,5.23917994444147,3.60808152071041,2.06495337623538,0.400558959626771,2.53121466674415,2.90585517291442
3.88358655670108,16.6267591634136,50.2251937127541,60.4778407231749,72.0120564065193,95.0397697227784,8,32,56,64,86,109,0.340523405793994,0.420524070215021,5.23928829855802,3.60797987040092,2.06629055078592,0.400254301918833,2.53105800207888,2.90606519131886
3.88362064450817,16.6220694335654,50.2264899660465,60.4861485909107,72.0162443010308,95.0423154956051,8,32,56,64,86,109,0.340529919615572,0.419955131901825,5.24107052928967,3.60825141185598,2.06853767983595,0.399748860765352,2.53064917840165,2.90631237713708
3.88367269317229,16.6278333863851,50.2405302466093,60.5090524749878,72.0340537006977,95.0582925124682,8,32,56,64,86,109,0.340539865659128,0.420643123525801,5.2435349005638,3.6111930441355,2.07137903295048,0.399124296820029,2.53019301036924,2.90669552636196
3.88370962738826,16.6274304586631,50.2573990336753,60.5370356256306,72.0564138900839,95.0781828588683,8,32,56,64,86,109,0.340546923530825,0.420590123066474,5.24867859959957,3.61472837486338,2.07494298018273,0.398435497054887,2.52957818658637,2.90729332506966
3.88375423592798,16.6316721747603,50.2856903486105,60.5722206689976,72.0886346057634,95.1075422192587,8,32,56,64,86,109,0.34055544798624,0.421095980384907,5.25584273291075,3.62066028151553,2.07715413630444,0.398072607585687,2.52886595827975,2.90750464251022
3.88379603033175,16.6297934343613,50.3161696618265,60.6112986291514,72.1241914437048,95.140305514364,8,32,56,64,86,109,0.340563434748502,0.420864470470514,5.26548537244378,3.62705468070768,2.07991278998441,0.397641765816124,2.52817066690515,2.90795655682189
3.88384825577821,16.6290845509398,50.359513542407,60.6603710209332,72.1718822895833,95.1837958085841,8,32,56,64,86,109,0.340573414945689,0.420772740266238,5.27861945883009,3.6361546529011,2.08175103276834,0.397472783181916,2.52712528886191,2.9079855274496
3.8838893462625,16.6280982026395,50.3984037910171,60.7005573495704,72.2129572398145,95.221826008816,8,32,56,64,86,109,0.3405812673477,0.420648927068193,5.29051483862728,3.64432623521168,2.08216698071062,0.397581470164821,2.52636763191905,2.90781535256938
3.88392647317876,16.6236390160701,50.4611876872676,60.7659498010439,72.2789823130513,95.2819796845662,8,32,56,64,86,109,0.340588362369802,0.420107301824189,5.31058749612935,3.65753156420739,2.0830041875802,0.397658854746771,2.52490678158508,2.90729494193532
3.88398394065274,16.6186696752023,50.5206274601187,60.8247998336794,72.3408987712791,95.3400893132856,8,32,56,64,86,109,0.340599344620306,0.419502178867609,5.32983029405919,3.67004855960434,2.08281490671257,0.39803405525309,2.52395974650694,2.90703177481085
3.88401905308099,16.6172618045713,50.5754132321351,60.8755836531509,72.3972666859641,95.3912861323258,8,32,56,64,86,109,0.340606054803446,0.41932855290374,5.34663147425602,3.68159842707106,2.08153054360249,0.398717755615124,2.52267348866811,2.90632174836677
3.88405965772984,16.6121878139447,50.6389956909032,60.936329329286,72.463639388722,95.4522762729609,8,32,56,64,86,109,0.340613814643335,0.418713426995119,5.3671750427008,3.69501831287438,2.08062021724436,0.399407291793394,2.52133483796085,2.90580893167238
3.88411317029868,16.6071464671697,50.7059315920669,60.995700528448,72.5286173823969,95.5123870104612,8,32,56,64,86,109,0.340624041381634,0.418101115758991,5.38873129442484,3.70916395286703,2.07819307832995,0.400094927004729,2.52012452667394,2.90445892227535
3.88415893657785,16.6018086417489,50.7879908612857,61.0694877343941,72.610375399186,95.5888910013618,8,32,56,64,86,109,0.340632787825793,0.417454582532019,5.41493166070539,3.72653071484701,2.07553961790535,0.401073485909866,2.51881823388451,2.90336026151741
3.88419994459335,16.5959674878336,50.8461351853172,61.1185133304081,72.6665046018417,95.6409065621344,8,32,56,64,86,109,0.340640624985158,0.416748736644026,5.43413162419117,3.73885287852341,2.0726153403584,0.401946562278196,2.51779561214265,2.90214835703824
3.88424386240951,16.5933551630008,50.8749618670152,61.1398953516441,72.6924626011846,95.6644311508704,8,32,56,64,86,109,0.340649018320571,0.416430186139739,5.44357102269947,3.74496705834652,2.07022851827148,0.402509467760794,2.51719074201047,2.90110006578064
3.88429552100714,16.5894369013414,50.888768776007,61.1556258015128,72.7085006054165,95.6799644337238,8,32,56,64,86,109,0.340658891132475,0.415954315875266,5.4488945289365,3.74789672418516,2.0708451702729,0.402547314758265,2.5170652894061,2.90144137688463
3.88435137780672,16.5858618375132,50.8759975568244,61.1440463344073,72.6983036152136,95.6687105055679,8,32,56,64,86,109,0.340669566412057,0.415519315499659,5.44613244742024,3.74518679272601,2.07122724226486,0.402717460889708,2.51680258491315,2.9017413634087
3.88441478994589,16.5823416451458,50.8741983310231,61.1408051133461,72.6929098647768,95.6622046429079,8,32,56,64,86,109,0.340681685811919,0.415090203398368,5.4466493189397,3.74480506756168,2.07076494484826,0.402452556973542,2.51652617553919,2.90081084162082
3.88447227920239,16.5798717686474,50.8618971530713,61.131088068569,72.6830582769865,95.6511192351062,8,32,56,64,86,109,0.340692673364808,0.414787699862618,5.4436967540574,3.74219559382872,2.07159342109433,0.402436002077108,2.51621952694548,2.90105119416362
3.88453774759206,16.5756261208827,50.8623178581106,61.1324046302667,72.6818749000861,95.6483116387732,8,32,56,64,86,109,0.340705186081626,0.414271947543519,5.4450981219623,3.74228482863977,2.07188064901379,0.402128456542931,2.51581586704367,2.9004129886008
3.88459341312554,16.5742434642693,50.842327851163,61.1129592139056,72.6639154109219,95.6309055398488,8,32,56,64,86,109,0.340715825353802,0.414099946843383,5.43951056771752,3.73804559121899,2.07205525846869,0.402311243331406,2.51595339644779,2.90092379946948
3.88466098242483,16.5702944587074,50.8335215462136,61.1051863179846,72.6545979697768,95.6212718317601,8,32,56,64,86,109,0.340728739944361,0.413619813925506,5.4380521929234,3.73617857504581,2.07238660336337,0.402121246655548,2.51587479702027,2.90076022722665
3.88471878796468,16.5660806792909,50.8410908991835,61.1139199579318,72.6623319453525,95.6274781253182,8,32,56,64,86,109,0.340739788524496,0.413109498643379,5.44159015860991,3.73778332710581,2.07275992448416,0.401998299852211,2.51549514408228,2.90049076645386
